#pid;sid;start;end;text;phase;phase_name;subjective_load;rebus_score
26;58;1936400;1949591;JAKO JO DOBRÁ JAKO JENOM TAM PRVNÍ ČÁSTI BYLO HORŠÍ KDY JSEM BYLA TROCHU NO ALE POTOM JAKOŽE UŽ JSEM TO DĚLAL PODRUHÉ POCIT ŽE TAK TO BYLO LEPŠÍ MĚ SPÍŠ POTOM DĚLAT PROBLÉM JAKO SE ZAMĚŘIT NA TEN OBRAZ A JAKO CO TAM MÁM POPISOVAT ALE DOBRÝ CHCI S TÍM SE DOBŘE;Debriefing;Debriefing;nan;nan
26;59;1956490;1970470;ANI NA JAKOŽE MOŽNÁ I TROCHU DĚLAL PRO VÁMA JSEM SI VZPOMNĚL TŘEBA NA NĚJAKÉ TY VĚCI CO TAM JAKO TY OBRÁZKY ZNAMENALY A I KDYŽ JSEM SE TŘEBA SNAŽIL ZMATOVAT SI TY POSLEDNÍ SLOVA TAK VŽDYCKY JSEM STIHLA TO PRVNÍ NEBO TO POSLEDNÍ UŽ JSEM ŘEKL ŽE ALE JAKO DOCELA DOBRÉ;Debriefing;Debriefing;nan;nan
26;60;1972660;1983080;JO TO ZAJÍMAVÉ JO JEN TAK JAKO ČLOVĚKA NIKDO NEDONUTÍ JAKO PONOŘIT RUKU DO VODY A JAK VY POPISOVAL OBRAZ TAKŽE JAKO JÁ MYSLÍM ŽE DOBRÁ PODOBNĚ;Debriefing;Debriefing;nan;nan
26;61;1985870;1989800;A NE NE NE TO TO BYLO TAKŽE POPRVÉ JSTE SE OBVYKLE ZAJÍMAVÉ;Debriefing;Debriefing;nan;nan
26;62;1996140;1999290;AHA JO JAKO ZASE KONEC TAK JAKO NĚCO JINAČÍHO;Debriefing;Debriefing;nan;nan
26;63;2007761;2019870;A JÁ NO JÁ MYSLÍM ŽE S MORAVSKOU MÁTE JAKO JAK REAGUJE ČLOVĚK PO NĚJAKÝM TÍM JAKO VĚTŠÍM TLAKEM NEBO NĚJAKÝ TOU STRESOVOU SITUACI A JAK VLASTNĚ SCHOPNÝ TY MYŠLENKY TŘEBA DÁVAT DOHROMADY;Debriefing;Debriefing;nan;nan
26;64;2025980;2030120;JÁ TO JÁ TOMU NEROZUMÍM TAKŽE JAKO JÁ VÁM VĚŘÍM ŽE VÍTE CO DĚLAT;Debriefing;Debriefing;nan;nan
26;65;2062070;2068380;A CO SE TAM PŘI PRÁCI PILOTI NEBO LÉKAŘE;Debriefing;Debriefing;nan;nan
26;66;2096510;2100930;NĚJAKÉ OTÁZKY JAKO NEJVĚTŠÍ BLBOST TADY SLYŠELI;Debriefing;Debriefing;nan;nan
26;67;2103070;2118400;JESTLI SE MŮŽU ZEPTAT JAKOŽE PROTOŽE MNĚ SE ZDÁ ŽE JÁ JSEM UŽ ŠPATNOU PLÁCALA ŽE JSEM VŮBEC JAKO NETUŠILA MŮŽETE SUNDAT JEŠTĚ JO A VAŠE ZÁZNAMY HODNOTY TO A DOBŘE JO DOBŘE TAK VÁM BUDE JEŠTĚ TAK VYKLÁDAT NĚJAKEJ ÚŽASNÉ VĚCI;Debriefing;Debriefing;nan;nan
26;68;2121120;2129090;JÁ TO VĚTŠINOU ANI UŽ VLASTNĚ JO JEDNÍM TOTO TO NENÍ ÚPLNĚ HM TAKHLE JO;Debriefing;Debriefing;nan;nan
26;69;2137760;2149640;PROTOŽE TADY ANO ČAS OD ČASU S JAKO TRVÁ NEŽ JAKO NAJEDE NO TAKŽE PO ALE JAKO JE TO FAKT ŽE JAKO NIKDY JSEM PŘEMÝŠLELA ŘÍKAL VŽDYŤ TA VĚTA NEDÁVÁ SMYSL POTOM TAKŽE JAKO JO JAKO TO NAPROSTO CHÁPU;Debriefing;Debriefing;nan;nan
27;0;673380;691110;NA STOLE VÁZA S RŮŽEMI NEJSPÍŠ TY RŮŽE JSOU TŘI DVĚ MAJÍ RŮŽOVOU BARVU PŘEDTÍM A ČERVENOU STOLE JE HNĚDÝ POZADÍ TO OBRÁZKU JÁ ZELENÁ KOBRA SE NAMALOVANÝ A NO;W0;Water;1.0;nan
27;1;694230;711180;A NA LEVÉ STRANĚ OBRAZU O STROMY JE ZDE LOUKA A POZADÍ JSOU TAKÉ STROMY JE TAM NĚJAKÁ KATEDRÁLA KTERÁ MÁ MRAMOROVOU BÍLOU BARVU JE TAM SPOUSTU OBLAK MEZI NIMI PROSVÍTÁ MODRÁ OBLOHA PO LEVÉ STRANĚ JSOU LIDI;W0;Water;1.0;nan
27;2;713680;730950;A TOTÉŽ BYLA FOTOGRAFIE A JE SKORO VČERA OBLOHA O TOM OBLOHA PÁR MRAKŮ A JSOU TO DOMY SE HODNĚ OKNY A ORANŽOVÉ DOMY ŽLUTÉ DOMY PŘEVÁŽNĚ CIHLOVÉ DO DO VIDĚT AUTA A HLEDÁ;W0;Water;1.0;nan
27;3;735150;748010;BUBLINY A NĚJAKÉHO OLEJE V NĚJAKÉ JINÉ TEKUTINĚ BAREVNÁ ČERVENÁ ŽLUTÁ FIALOVÁ ORANŽOVÁ A MODRÁ RŮŽOVÁ CO ZDE JEŠTĚ MIKRO BUBLINKY;W0;Water;1.0;nan
27;4;771630;783010;NA PALOUKU SE PÁSL JALAN KOLEM MĚJ SE PROHNALO HEJNO BAŽANTŮ A KOROPTVÍ IDYLKU KAZIL JEN MYSLIVEC ČÍHAJÍCÍ NA POSEDU;R0_0;Rebus;3.0;0.5
27;5;793860;801950;ZA NÍM SEHNALI DVĚ POLICEJNÍ AUTA A VE VZDUCHU NAD NÍM VISEL VRTULNÍK PNEUMATIKY HLASITĚ KVÍLELY;R0_1;Rebus;3.0;0.5
27;6;842320;858580;JSOU ZDE JE TA JSTE PLNÁ KNIH PLNO TEXTU JAK VĚTŠINA KNIH JE ZAŽLOUTLÝCH JEDNA KNIHA JE BÍLÁ NEBO DVĚ KTERÁ MAJÍ VĚTŠINOU ČERVENÉ VAZBY JEDNA MÁ ZELENOU O JSOU ZDE I STRÁNKY BEZ TEXTU NEBO MÁLO TEXTEM;W1;Water;3.0;nan
27;7;862190;878100;A ZÁTIŠÍ V LESE A JE ZDE PADLÝ STROM JSOU TU I ROZTAVENÉ STROMY VZADU STOJÍ SEDÍ NĚJACÍ PÁNOVÉ A VODY SI HRAJE PES DVA PSY A JE ZDE PLNO ZELENĚ A PLNO SUCHÝCH STROMŮ;W1;Water;3.0;nan
27;8;882350;898850;A JSOU ZDE PLACHETNICE NA VODĚ O JEJÍ HODNĚ VZADU JE VIDĚT NĚJAKÉ MĚSTO KOUŘÍCÍ SE KOMÍNY NA OBLOZE JSOU MRAKY ČERVÁNKY O VODA JE ROZBOUŘENÁ JE ZDE VIDĚT PLNOU VLNU;W1;Water;3.0;nan
27;9;902610;915000;OBLOHA JE MODRÁ JE TO FOTKA JE ZDE HODNĚ PALM ODHADEM TAK DVACET A KAŽDÁ FILMOVÁ KORUNU A NA KORUNY JSOU LISTY LISTY JSOU ZELENÉ;W1;Water;3.0;nan
27;10;919810;932140;A JE TO OBRAZ NAMALOVANÝ A JSOU ZDE VIDĚT PAULE NĚJACÍ ROLNÍCI KTEŘÍ NA NĚM DĚLAJÍ PASOU SE ZDE KRÁVY POZADÍ JDE VIDĚT HORA NA KTEROU SVÍTÍ SLUNCE;W1;Water;3.0;nan
27;11;966320;974540;DÍVAL SE DO PAPÍRŮ A DOŠEL K NÁZORU ŽE PŘÍČINOU VŠEHO JE NEDOBRÁ VŮLE PÝCHA MALICHERNOST;R1_0;Rebus;3.0;0.67
27;12;978560;987980;ZIMA JE KRUTÁ A NEODPOUŠTÍ KDYŽ PADÁ SNÍH A VANOU BÍLÉ VĚTRY OSAMOCENÝ VLK ZEMŘE ALE SMEČKA PŘEŽIJE;R1_1;Rebus;3.0;0.67
27;13;992570;1007280;ELF VYKŘIKL VELKÝM HLASEM VELIKÝM HLASEM A VYSTŘELIL VYSOKO DO VZDUCHU O ŠÍP TEN ZMIZEL V BLESKU OHNĚ V ZÁBLESKU OHNĚ JEHO ARMÁDA UVIDĚLA SIGNÁL A VRHLA SE DO ÚTOKU;R1_2;Rebus;3.0;0.67
27;14;1010360;1014940;MALICHERNOST NĚCO ÚTOK ÚTOKU;R1;RebusEvaluation;3.0;0.67
27;15;1029240;1046320;NA OBRÁZKU JE VIDĚT ZÁBĚR NA MĚSTO JE TO FOTKA V POPŘEDÍ JSOU MŘÍŽE NEBO PLOT ROZTRŽENÝ SE VĚC SILNIC PLNO AUT PLNO MRAKODRAPŮ TAKÉ MOST VODA A HŘIŠTĚ NEJSPÍŠ BASEBALLOVÉ A;W2;Water;2.0;nan
27;16;1049250;1067200;A ZDE JE MALOVANÝ OBRAZ V POPŘEDÍ JE LOUKA TROCHU ZAROSTENÁ JE TAM VIDĚT KRÁLÍK NEJSPÍŠ O JSOU JSTE KOPEČKY VEDOU K NEJSPÍŠ K MOŘI NEBO JEZERU VZAL DÁL JDE VIDĚT I HORA S MĚSTEM PO PŘED JEŠTĚ VIDĚT MALÁ STAVBA;W2;Water;2.0;nan
27;17;1069940;1086520;JE TO FOTKA NA FOTCE JE ŽENA SMĚJÍCÍ SE MÁ VELKÉ ZUBY JO OD ČERVENÉ BARVY KTERÁ JE VE VZDUCHU A MÁ BÍLÉ TRIKO PŘÍVĚŠEK NA KRKU A MÁ ČERNÉ OČI ČERNÉ OBOČÍ;W2;Water;2.0;nan
27;18;1106190;1116030;CESTOU BYL VSTOUPIL OBROVSKÝ HAD A PRINC NEVÁHAL TASIL MEČ A PUSTIL SE S. NESTVŮROU DO BOJE NA ŽIVOT A NA SMRT;R2_0;Rebus;5.0;0.25
27;19;1119880;1128280;MARKÉTA VYŠLA ZE DVEŘÍ JEŠTĚ JEDNOU SE OTOČILA V OČÍCH SE JÍ ZAJISKŘILA SLZA ZAMÁVALA SVÝM SESTRÁM A VYRAZILA;R2_1;Rebus;5.0;0.25
27;20;1131800;1143110;OTEVŘEL NOVÝ DOKUMENT NA SVÉM POČÍTAČI A NAHMATAL KLÁVESU VENKU PRŠELO BYLO CHLADNO PŘES OKNO VIDĚL SAMÝ DEŠTNÍK SAMÝ STUDENÝ OBLIČEJ;R2_2;Rebus;5.0;0.25
27;21;1147410;1157730;DÁRKY NEDOSTÁVÁ RÁDA VŽDY MĚLA POCIT ŽE KLÍČ K JEJÍMU SRDCI LEŽÍ JINDE NEŽ NA PULTECH OBCHODŮ;R2_3;Rebus;5.0;0.25
27;22;1176650;1193350;JE TO FOTKA NA FOTCE VIDĚT ŘEKA TROCHU ROZVODNĚNÁ NEJSPÍŠ PO DEŠTI JE TO PODZIM JE ZDE OPADANÉ LISTÍ A VE VODĚ JSOU KAMENY JE ZDE NA BŘEH UKLÁDÁ I NAD ŘEKOU SE TY DVĚ JE STROM A SE ORANŽOVÝM LISTÍM;W3;Water;5.0;nan
27;23;1196750;1212650;A JE TO MALOVANÝ OBRÁZEK K. NĚJAKÉ ZŘÍCENINY HRADU A KOLEM DOKOLA JE ŽLUTÁ TRÁVA NA OBLOZE JSOU MRAKY A HRAD MÁ KULATOU O PODSTATU;W3;Water;5.0;nan
27;24;1217300;1233580;A JE TO FOTKA FOTKA NOČNÍ NĚKDE ZIMNÍM PROSTŘEDÍ A JE ZDE PLNO SKAL TAKÉ LEDOVÝCH KRÁPNÍKŮ A TEĎ JE ZDE NĚJAKÝ POTOK A PROSTŘETE OSOBA KTERÁ SVÍTÍ BATERKOU DO NEBE KDE JSOU HVĚZDY;W3;Water;5.0;nan
27;25;1255260;1264680;MUŽ LEŽEL NA PLÁŽI A VŠECHNO HO BOLELO KOLEM NÍ LEŽELY ZBYTKY LETADLA A KUFRY KUFRY CESTUJÍCÍCH VALENTI TIŠE ŠUP MOŘE TIŠE ČUMĚLA;R3_0;Rebus;6.0;0.2
27;26;1273630;1284400;LOĎ SE VYNOŘILA ÚPLNĚ ZAKYMÁCEL A SE NA ROZBOUŘENÝCH VLNÁCH A PRKENÁ PALUBA ZASTÉNALA A LOĎ ZAČALA KLOUZAT KE BŘEHU;R3_1;Rebus;6.0;0.2
27;27;1287990;1302340;NA STOLE STÁLA VÁZA PAK POD OKNEM LEŽEL VYŠÍVANÝ KOBEREC POSETÝ KVĚTINAMI OVOCEM A PTÁKY OBRAZEM LVA NA KAŽDÉM KONCI;R3_2;Rebus;6.0;0.2
27;28;1307660;1320530;POLICISTA KRÁČEL NOCÍ OBLAKA SE PŘEVALOVALA PO ULICÍCH JEHO NOHY V BOTÁCH S PODRÁŽKAMI TENKÝMI JAKO PAPÍR ČETLI DLÁŽDĚNÍM DLÁŽDĚNÍ JAKO KNIHU;R3_3;Rebus;6.0;0.2
27;29;1327030;1339720;O CHVILKU POZDĚJI BYLO SLYŠET JAK SE TŘI ROZSTŘÍKLA VODA KDYŽ NA MĚLČINĚ VYHODILA KOTVU A ŽUCHL MOST SPUŠTĚNÝ NA MOLO;R3_4;Rebus;6.0;0.2
27;30;1360880;1378200;OBRÁZEK JE MALOVANÝ NA OBRÁZKU JE VIDĚT CESTA PODÉL STROMŮ STROMY JSOU NA PRAVÉ STRANĚ VEDLE NÍ JE CHODNÍK NA JDE PÁN NA CESTĚ JE VŮZ S KONĚM S DVĚMA KOŇMI A PO LEVÉ STRANĚ JSOU BUDOVY ŘADA BUDOV ZDĚNÝCH;W4;Water;6.0;nan
27;31;1380880;1418880;A JE TO FOTKA HODNĚ ZELENÉ I POHLED DO ÚDOLÍ MEZI HORAMI O POPŘEDÍ JE MENŠÍ HORA DOLE JSOU DOMEČKY CESTIČKY PÁR STROMŮ A JESTLI BEJT NĚJAKÁ VESNIČKA A POVALUJÍ SE ZDE OBLAKY VLAK A OBRÁZEK JE MALOVANÝ JE TO OBRÁZEK NĚJAKÉHO PARKU ZA ZÁMKEM I NA JEZEŘE JSOU DVĚ LABUTĚ KOLEM DOKOLA JSOU STROMY STROMY MAJÍ RŮZNÉ BARVY SE OD ZELENÉ PO ŽLUTOU A ZÁMEK JE;W4;Water;6.0;nan
27;32;1422010;1435060;A JDE VIDĚT PANORAMA O NAMALOVANÉ I KDYŽ HODNĚ ŽIVĚ A JE ZDE HODNĚ STROMŮ POLE LOUKY MALÉ KOPEČKY POZADÍ JE JEZERO KTERÉ MÁ NA;W4;Water;6.0;nan
27;33;1438140;1450230;A JE TO FOTKA JE TO FOTKA HOR POHOŘÍ VRCHOLKU A VALÍ SE ZDE HODNĚ MLHY HODNĚ HODNĚ OBLAKŮ A JE ZDE HODNĚ BÍLÉ;W4;Water;6.0;nan
27;34;1470820;1482551;KLID KNÍŽE VLASTNIL OBROVSKÝ HRAD JEHO GALERIE BYLA PROSLULÁ SVÝMI OBRAZY JEHO ZAHRADY A SOCH A OZDOBNÝCH FONTÁNA S LEKNÍNY;R4_0;Rebus;7.0;0.29
27;35;1494130;1504650;VELKOU MOHUTNÝM LESEM MOHUTNÝM PROUDEM VODY JESTLI FORMULÍ STÁLI NA STARTU A ČEKALI NA POKYN STARTÉRA;R4_1;Rebus;7.0;0.29
27;36;1508850;1515420;AŽ PŘEKROČÍ PRÁH DOMU NEBUDE JÍ RUŠIT ŽÁDNÁ PARAZITNÍ MYŠLENKA TÝKAJÍCÍ SE SVALŮ;R4_2;Rebus;7.0;0.29
27;37;1517510;1529140;TAXÍK JEDE ALE ONA SE NEDÍVÁ VEN NA ULICI POUZE SE ZAMĚŘUJE NA HAZARD NÁZOR DI KTERÉ SE PRÁVĚ UKÁZAL NA TACHOMETRU;R4_2;Rebus;7.0;0.29
27;38;1535650;1550650;RAKETA PROLETĚLA OKOLO PLANETY GRAVITAČNÍ ÚČINKY HVĚZD ODKLONILI JEJICH PŮVODNÍ DRÁHU A ONI SE TEĎ ŘÍTILI PŘÍMO NA ZEMI BUDÍK ZAZVONIL A PROBUDIL SE PROBUDIL DÍTĚ Z NOČNÍ MŮRY;R4_3;Rebus;7.0;0.29
27;39;1554350;1562331;KOUZELNÍK RYCHLE SEBRAL SVŮJ KLOBOUK A DAL SE DO BĚHU JEHO NOHY VIDĚLI CO JEHO NOHY VĚDĚLI CO DĚLAT;R4_4;Rebus;7.0;0.29
27;40;1564630;1570300;JEHO BĚH NABÍRAL RYCHLOST SE KTEROU BY SE ANI JEZDEC NEMOHLO POMĚŘOVAT;R4_4;Rebus;7.0;0.29
27;41;1576590;1582770;KOHOUT TŘIKRÁT ZAKOKRHÁ SLUNCE MRAKY SE ROZESTOUPILY A V.;R4_5;Rebus;7.0;0.29
27;42;1584900;1593980;NOVÉM ZÉLANDU ZAČALA DALŠÍ NEDĚLE TRHOVCI V BYTĚ STAVĚLI SVÉ STANY A ČEKALI NA PRVNÍ RANNÍ ZA ZÁKAZNÍKY;R4_5;Rebus;7.0;0.29
27;43;1600540;1617340;VZAL DO RUKY ŠTĚTEC A PODÍVAL SE NA OBLOHU NIC NEBYLO TAK JAKOBY TO BĚŽNĚ VIDĚL O TO CO VIDĚLO NA PLÁTNO NANÁŠEL BARVY KRÁTKÝMI TAHY DOKUD HVĚZDY NEZÁŘILY JAKO NIKDY PŘEDTÍM;R4_6;Rebus;7.0;0.29
27;44;1634130;1651740;OBRAZEK JE MALOVANÝ JE ZDE VIDĚT PAULE PAULE A LOUKA NA LOUCE NĚKDO SE ČEM A TAM UŽ KUPKU SENA PO LEVÉ STRANĚ CESTIČKA PO KTERÉ ODCHÁZÍM UŽ ZA NIM JE VYSOKÝ TOPOL POZADÍ JSOU TAKÉ PAULE NA KOPEČKU DOLE V ÚDOLÍČKU JSOU DOMA;W5;Water;4.0;nan
27;45;1654490;1671560;FOTKA FOTKA A ÚTESU U MOŘE ÚTESY JSOU SE TYČÍ VYSOKO NAD OBRAZ POPŘEDÍ JDE VIDĚT PÍSEČNÁ PLÁŽ S KAMENY A MOŘE ROZBOUŘENÉ A PĚNÍ POZADÍ JDE VIDĚT ZÁPAD SLUNCE;W5;Water;4.0;nan
27;46;1675030;1692321;A MÁ MALOVANÝ OBRÁZEK I BUĎ VÝCHODU NEBO ZÁPADU SLUNCE PROTOŽE JE SLUNCE NÍZKO A JSOU ZDE VIDĚT STROMY JE TO NÁBŘEŽÍ NĚJAKÉHO ŘEKY NEJSPÍŠ JSOU ZDE VÍTAJÍ LODĚ O A PARK U POBŘEŽÍ JE TICHÝ;W5;Water;4.0;nan
27;47;2063200;2079010;DOBŘE DOBRÝ AKORÁT PŘI TĚCH OTÁZKÁCH UŽ NEBO PŘI TĚCH OBRÁZKÁCH JAK UŽ TO BYLO TŘEBA TY JO V TÉ VODĚ TAK UŽ JSEM MYSLEL SPÍŠ NA TU RUKU NEŽ NEŽ NA TO CO TAM MÁM ŘEŠIT NEBO SI PAMATOVAL TY POSLEDNÍ SLOVA JO;Debriefing;Debriefing;nan;nan
27;48;2104510;2116350;NEVÍM JAK MOC SE DOKÁŽE ČLOVĚK SOUSTŘEDIT PŘI STRESU PŘI MÍRNÉM STRESU NO PŘI NĚJAKÝM ROZPTYLOVÁNÍ TŘEBA NAPŘÍKLAD NE;Debriefing;Debriefing;nan;nan
27;49;2132010;2139760;MOŽNÁ BYCH ŘEKLA AŽ TO NĚJAKEJCH SUBJEKT TEDA NEBO TO JE TEN ROZPTYLOVACÍ JEŠTĚ NĚCO KROM TÉ VODY NO NĚJAKEJ STRES OD DELFÍNŮ;Debriefing;Debriefing;nan;nan
27;50;2148040;2152660;NO TAKOVEJCH LIDÍ JE SPOUSTA PROSÍM;Debriefing;Debriefing;nan;nan
27;51;2167850;2172950;NO JÁ PRÁVĚ JAKOŽE KDYŽ UŽ ZAČNU ČÍST NĚCO JINÝHO TAK UŽ CESTA HM;Debriefing;Debriefing;nan;nan
27;52;2175180;2181470;JASNĚ JEŠTĚ OBČAS JAKO V TĚCH VĚTÁCH MODELOVAT TO SLOVO POKUD NEVÍM CO DÁL;Debriefing;Debriefing;nan;nan
27;53;2199280;2220540;BYL JSEM U NÁS NA FAKULTĚ NA MĚŘENÍ A CÉV A NA OČNÍ SÍTNICI ALE TO NEBYLO TAKOVÝ JAKOŽE NAVOZOVÁNÍ STRESU NEBO TAK SPÍŠ JAKO TAKY VYDRŽET DLOUHO S OTEVŘENÝM OKEM NEMRKAT A NO TAK ROZKOPANÝM TAKŽE TAK KDYŽ JSEM TŘEBA PŘEDTÍM NIKDY NEBYL NA NAUČNÝM TAKŽE TO BYLO PRO MĚ ÚPLNĚ NOVÝ;Debriefing;Debriefing;nan;nan
28;0;7653;11734;PROSTĚ TO JE AŽ VE ČTVRTEK VYUŽÍT DALŠÍ JO AHA;Instructions;Instructions;nan;nan
28;1;29333;35153;K TOMU DRUHÝMU BODU MŮŽU MÍT OPŘENOU O TU KRABICI NEBO JO;Instructions;Instructions;nan;nan
28;2;37773;40943;JO ABY JO BY BYLO CELÁ PONOŘIL JASNĚ;Instructions;Instructions;nan;nan
28;3;85183;90783;JO TAKŽE TEN TEXT MÁM ŘÍKAT KDYKOLIV KDY SE TAM OBJEVUJÍ V PRŮBĚHU TOHO EXPERIMENTU;Instructions;Instructions;nan;nan
28;4;104103;107254;JO TO ASI UVIDÍME PŘI TÉ UKÁZCE JESTLI TO NEBUDE;Instructions;Instructions;nan;nan
28;5;668053;677343;JO MÁM HO POPISOVAL TAKŽE VIDÍM KRÁSNOU RŮŽIČKU A PŮSOBÍ TO NA MĚ TROŠKU MDLÝM DOJMEM TY BARVY JSOU;W0;Water;2.0;nan
28;6;680003;704543;NEJSOU DOSTATEČNĚ SVĚTLÉ NA TO BY TO PRO MĚ PŮSOBILO RADOST NE ALE ZÁROVEŇ TEDA PŮSOBÍ NĚJAK VÝRAZNĚ NEGATIVNĚ TENHLE PŮSOBÍ TAKOVOU MÍRNĚ NAPJATĚJŠÍ ATMOSFÉRU VYPADÁ TO ŽE SE TO BLÍŽÍ K BOUŘCE A ZÁROVEŇ JSOU TAM I VĚTŠÍ STÍNY TAKŽE TO VYPADÁ ŽE SLUNÍČKO TAKY POMALU A SE SCHOVÁVÁ JINAK ZELENÁ JE TAM PĚKNĚ SVĚTLA;W0;Water;2.0;nan
28;7;707803;722603;HM PŮSOBÍ TO NA MĚ I TAKOVÝM POCHMURNÝM DOJMEM KDYŽ JE TO BARVITÉ TAK JE TO VE STÍNU I ZÁŘÍ TAM ŽLUTÁ NEBO ZÁŘÍ JE TAM VIDĚT ŽLUTÁ A S KONTRASTEM S MODROU;W0;Water;2.0;nan
28;8;729853;741583;TO NEVIDÍM SMĚS BAREV VYVOLÁVÁ TO VE MNĚ MÍRNĚ RADOSTNÝ POCIT KDYŽ SE TO VYROVNÁVÁ S TOU MODROU SPÍŠE JE TO TAKOVÝ ZMATENÝ NEŽ JAKÝKOLIV Z TĚCH DVOU EXTRÉMŮ;W0;Water;2.0;nan
28;9;775763;786943;JO NA PALOUKU SE PÁSL JELEN KOLEM I SE PROHNALO V HEJNU BAŽANTŮ A KOROPTVÍ IDYLKU KAZIL JEN JEDEN MYSLIVEC ČÍHAJÍCÍ A POSEDU;R0_0;Rebus;4.0;0.5
28;10;790553;802843;PŘESMYČCE ŘÍTILO AUTO NA SZ A ZA NÍM SEHNALI DVĚ POLICEJNÍ AUTA A VE VZDUCHU NAD NÍM VISEL VRTULNÍK PNEUMATIKY HLASITĚ KVÍLEJÍCE;R0_1;Rebus;4.0;0.5
28;11;857413;862183;JO VIDÍM SPOUSTU KNÍŽEK S ČERVENÝMI OBALY PŮSOBIT TO KLIDNĚ VYROVNANĚ;W1;Water;2.0;nan
28;12;864583;875093;RÁD BYCH SE NĚKTERÉ Z NICH PŘEČETL A JE TO PĚKNĚ STRUKTUROVANÉ KDYŽ NĚKTERÝ TY KNÍŽKY NA TÉ HORNÍ VRSTVĚ TU STRUKTURU RUŠÍ;W1;Water;2.0;nan
28;13;878173;884363;PŮSOBÍ TO LEHCE POCHMURNĚ A I KDYŽ JE TAM ZÁBLESK SVĚTLA;W1;Water;2.0;nan
28;14;886763;895263;V PRAVÉM NEBO V ZADNÍM ROHU ZA TĚMA STROMAMA JE VIDĚT NĚJAKÉ MOŘE ALE SAMOTNÝ TEN OBRAZ PŮSOBÍ TAKOVÝM ROZERVANÝM DOJMEM;W1;Water;2.0;nan
28;15;898633;915633;VIDÍME VÍCEMÉNĚ NĚJAKÝ NÁBOR NIC PO NO JE TAM MÍRNĚ ROZBOUŘENÉ MOŘE PŮSOBÍ TO TROŠKU SMUTNĚ NĚJAKÉ ANTICIPAČNÍ NAPĚTÍ BY TAM MOHLO BÝT O POČASÍ JE PĚKNÉ;W1;Water;2.0;nan
28;16;918463;931763;A VYVOLÁVÁ TO PŘÍJEMNÝ KDYŽ TAKOVÝ NEKOMPLETNÍ DOJEM MÁM POCIT ŽE TAM NĚCO CHYBÍ SAMOTNÁ OBLOHA JE NEZAJÍMAVÁ NIC VÝRAZNÉHO SE NA NÍ NEDĚJE;W1;Water;2.0;nan
28;17;935733;947163;PŮSOBÍ TO PŘÍJEMNĚ VIDÍME TAM NĚJAKÉ PAPRSKY KTERÉ PROTRHÁVAJÍ TU MONOTÓNIE MRAKŮ VYPADÁ TO JAK KDYBY SE TA KRAJINA POSTUPNĚ PROBOUZELA PO BOUŘCE;W1;Water;2.0;nan
28;18;976533;979684;KRÁL VYSLECHL OBĚ STRANY A;R1_0;Rebus;5.0;0.33
28;19;982603;987103;DO PAPÍRU DOŠEL K NÁZORU ŽE PŘÍČINOU VŠEHO JE NEDOBRÁ VŮLE PÝCHA MALICHERNOST;R1_0;Rebus;5.0;0.33
28;20;991983;1002103;ZIMA JE KRUTÁ A NEODPOUŠTÍ KDYŽ PADÁ SNÍH A V VANOU BÍLÉ BÁT VĚTRY OSAMOCENÝ VLK ZEMŘE ALE SMEČKA PŘEŽIJE;R1_1;Rebus;5.0;0.33
28;21;1005273;1016943;BEDUIN VYKŘIKL VELIKÝM HLASEM A VYSTŘELIL VYSOKO DO VZDUCHU I TEN ZMIZEL VŠÍM LUKEM TEN ZMIZELI V BLESKU OHNĚ JEHO ARMÁDOU VIDĚLA SIGNÁL A VRHLA SE DO ÚTOKU;R1_2;Rebus;5.0;0.33
28;22;1047103;1052663;DRUHÝ NEVÍM TA BY MOHLA BÝT VLOČKA NEBO NĚCO PODOBNÉHO A;R1;RebusEvaluation;5.0;0.33
28;23;1101783;1106283;MĚL NA OBRÁZKU JE VIDĚT PĚKNÉ MĚSTO I KDYŽ SE NA NĚHO DÍVÁME PŘES PROSTŘIŽENÝ PLOT;W2;Water;1.0;nan
28;24;1108883;1119963;JO PŮSOBIT O TAKOVÝM ROZPAČITÝM DOJMEM A NEJSEM SI JISTEJ CO SI OD TOHO OBRÁZKU MÁM PŘÍMO MYSLET;W2;Water;1.0;nan
28;25;1127293;1139773;VYCHÁZEJÍCÍ SLUNÍČKO TA POSTUPNĚ OSVĚTLUJÍCÍ TU KRAJINU VIDÍME TAM NĚJAKÉ ZVÍŘATA KTERÁ PRÁVĚ VYCHÁZEJÍ NA PASTVINU A VIDÍME MOŘE V DÁLI NĚJAKÝ MĚSTO NA ÚTESU;W2;Water;1.0;nan
28;26;1143513;1156803;VIDÍME OBLIČEJ Z NĚJAKÝM ZAHÁZENÝ BARVOU NEPŮSOBÍ TO VYLOŽENĚ KRVAVÝM DOJMEM TAKŽE PŘEDPOKLÁDÁM ŽE JE TO NĚJAKÝ RITUÁL NEBO NĚJAKÁ HRA A TA OSOBA PŮSOBÍŠ SPÍŠ ŠŤASTNĚ NE ŽE BY SE SNAŽILA;W2;Water;1.0;nan
28;27;1183953;1193853;CESTU MU ZASTOUPIL OBROVSKÝ DRAK KRÁL NENA NEVÁHAL TASIL MEČ A PUSTIL SE S NESTVŮROU DO BOJE NA ŽIVOT A SMRT NA SMRT;R2_0;Rebus;3.0;0.5
