pid;sid;start;end;phase;phase_name;subjective_load;rebus_score
71;37;1808980;1998450;Relax-1;Relax;nan;nan
71;38;2003450;2104390;NASA-TLX;NASA-TLX;nan;nan
71;39;2109390;2735110;Debriefing;Debriefing;nan;nan
72;0;0;160080;Instructions;Instructions;nan;nan
72;1;165080;262760;PSS14;PSS14;nan;nan
72;2;267760;454680;Relax-0;Relax;nan;nan
72;3;459680;519630;STAI-Y2-0;STAI-Y2;nan;nan
72;4;524630;623080;W0;Water;3.0;nan
72;5;629750;641310;R0_0;Rebus;6.0;0.5
72;6;644140;656910;R0_1;Rebus;6.0;0.5
72;7;657430;680770;R0;RebusEvaluation;6.0;0.5
72;8;696930;797430;W1;Water;7.0;nan
72;9;824760;835090;R1_0;Rebus;5.0;0.67
72;10;838380;848340;R1_1;Rebus;5.0;0.67
72;11;852420;864000;R1_2;Rebus;5.0;0.67
72;12;865470;886430;R1;RebusEvaluation;5.0;0.67
72;13;887450;950770;W2;Water;2.0;nan
72;14;970230;978540;R2_0;Rebus;8.0;0.25
72;15;980930;988220;R2_1;Rebus;8.0;0.25
72;16;992810;1004271;R2_2;Rebus;8.0;0.25
72;17;1006550;1017290;R2_3;Rebus;8.0;0.25
72;18;1018970;1050770;R2;RebusEvaluation;8.0;0.25
72;19;1052060;1114100;W3;Water;2.0;nan
72;20;1134890;1144580;R3_0;Rebus;8.0;0.2
72;21;1148060;1158110;R3_1;Rebus;8.0;0.2
72;22;1160950;1170730;R3_2;Rebus;8.0;0.2
72;23;1173600;1186980;R3_3;Rebus;8.0;0.2
72;24;1189940;1199450;R3_4;Rebus;8.0;0.2
72;25;1201230;1253430;R3;RebusEvaluation;8.0;0.2
72;26;1255180;1349770;W4;Water;4.0;nan
72;27;1374800;1383440;R4_0;Rebus;9.0;0.0
72;28;1385470;1395880;R4_1;Rebus;9.0;0.0
72;29;1399160;1418560;R4_2;Rebus;9.0;0.0
72;30;1421140;1434310;R4_3;Rebus;9.0;0.0
72;31;1436030;1450410;R4_4;Rebus;9.0;0.0
72;32;1452510;1467140;R4_5;Rebus;9.0;0.0
72;33;1469990;1483860;R4_6;Rebus;9.0;0.0
72;34;1484950;1538770;R4;RebusEvaluation;9.0;0.0
72;35;1540370;1604430;W5;Water;3.0;nan
72;36;1630480;1676270;STAI-Y2-1;STAI-Y2;nan;nan
72;37;1681270;1871830;Relax-1;Relax;nan;nan
72;38;1876830;1938220;NASA-TLX;NASA-TLX;nan;nan
72;39;1943220;2376770;Debriefing;Debriefing;nan;nan
73;0;0;236631;Instructions;Instructions;nan;nan
73;1;241631;341850;PSS14;PSS14;nan;nan
73;2;346850;532690;Relax-0;Relax;nan;nan
73;3;537690;627750;STAI-Y2-0;STAI-Y2;nan;nan
73;4;632750;722250;W0;Water;5.0;nan
73;5;729790;741840;R0_0;Rebus;4.0;1.0
73;6;744840;757790;R0_1;Rebus;4.0;1.0
73;7;758410;772410;R0;RebusEvaluation;4.0;1.0
73;8;790540;889080;W1;Water;6.0;nan
73;9;919020;933110;R1_0;Rebus;7.0;0.67
73;10;935900;948230;R1_1;Rebus;7.0;0.67
73;11;952940;962960;R1_2;Rebus;7.0;0.67
73;12;963780;978740;R1;RebusEvaluation;7.0;0.67
73;13;982450;1046080;W2;Water;4.0;nan
73;14;1063950;1073850;R2_0;Rebus;6.0;1.0
73;15;1076960;1084880;R2_1;Rebus;6.0;1.0
73;16;1086440;1097280;R2_2;Rebus;6.0;1.0
73;17;1101230;1110360;R2_3;Rebus;6.0;1.0
73;18;1111080;1127080;R2;RebusEvaluation;6.0;1.0
73;19;1129660;1192740;W3;Water;5.0;nan
73;20;1210460;1220600;R3_0;Rebus;7.0;0.2
73;21;1223900;1232850;R3_1;Rebus;7.0;0.2
73;22;1236460;1246450;R3_2;Rebus;7.0;0.2
73;23;1249770;1260450;R3_3;Rebus;7.0;0.2
73;24;1264590;1273080;R3_4;Rebus;7.0;0.2
73;25;1274080;1301740;R3;RebusEvaluation;7.0;0.2
73;26;1304300;1398740;W4;Water;4.0;nan
73;27;1414810;1424260;R4_0;Rebus;7.0;0.14
73;28;1427480;1437170;R4_1;Rebus;7.0;0.14
73;29;1439380;1458340;R4_2;Rebus;7.0;0.14
73;30;1461120;1475280;R4_3;Rebus;7.0;0.14
73;31;1477950;1492320;R4_4;Rebus;7.0;0.14
73;32;1495870;1509590;R4_5;Rebus;7.0;0.14
73;33;1512830;1525520;R4_6;Rebus;7.0;0.14
73;34;1526080;1546740;R4;RebusEvaluation;7.0;0.14
73;35;1548280;1611080;W5;Water;3.0;nan
73;36;1627210;1687160;STAI-Y2-1;STAI-Y2;nan;nan
73;37;1692160;1881990;Relax-1;Relax;nan;nan
73;38;1886990;1932050;NASA-TLX;NASA-TLX;nan;nan
73;39;1937050;2563410;Debriefing;Debriefing;nan;nan
74;0;0;197090;Instructions;Instructions;nan;nan
74;1;202090;353090;PSS14;PSS14;nan;nan
74;2;358090;544300;Relax-0;Relax;nan;nan
74;3;549300;639210;STAI-Y2-0;STAI-Y2;nan;nan
74;4;644210;735350;W0;Water;1.0;nan
74;5;744160;756890;R0_0;Rebus;4.0;0.5
74;6;758810;772270;R0_1;Rebus;4.0;0.5
74;7;772770;794100;R0;RebusEvaluation;4.0;0.5
74;8;809040;908770;W1;Water;2.0;nan
74;9;932100;946670;R1_0;Rebus;5.0;0.67
74;10;948730;962050;R1_1;Rebus;5.0;0.67
74;11;964520;979970;R1_2;Rebus;5.0;0.67
74;12;980440;1009100;R1;RebusEvaluation;5.0;0.67
74;13;1009860;1073770;W2;Water;2.0;nan
74;14;1099880;1110110;R2_0;Rebus;8.0;0.25
74;15;1112510;1124420;R2_1;Rebus;8.0;0.25
74;16;1126590;1139310;R2_2;Rebus;8.0;0.25
74;17;1142080;1152300;R2_3;Rebus;8.0;0.25
74;18;1153730;1172440;R2;RebusEvaluation;8.0;0.25
74;19;1173280;1233770;W3;Water;2.0;nan
74;20;1263490;1275610;R3_0;Rebus;8.0;0.2
74;21;1278600;1291640;R3_1;Rebus;8.0;0.2
74;22;1294670;1307570;R3_2;Rebus;8.0;0.2
74;23;1310600;1322330;R3_3;Rebus;8.0;0.2
74;24;1325590;1340530;R3_4;Rebus;8.0;0.2
74;25;1341100;1368770;R3;RebusEvaluation;8.0;0.2
74;26;1370380;1465100;W4;Water;2.0;nan
74;27;1491020;1502330;R4_0;Rebus;8.0;0.14
74;28;1512210;1534570;R4_1;Rebus;8.0;0.14
74;29;1537370;1562380;R4_2;Rebus;8.0;0.14
74;30;1565100;1577180;R4_3;Rebus;8.0;0.14
74;31;1579510;1595910;R4_4;Rebus;8.0;0.14
74;32;1599030;1620810;R4_5;Rebus;8.0;0.14
74;33;1623180;1642230;R4_6;Rebus;8.0;0.14
74;34;1642440;1667440;R4;RebusEvaluation;8.0;0.14
74;35;1670240;1734440;W5;Water;2.0;nan
74;36;1754560;1824660;STAI-Y2-1;STAI-Y2;nan;nan
74;37;1829660;2014770;Relax-1;Relax;nan;nan
74;38;2019770;2129420;NASA-TLX;NASA-TLX;nan;nan
74;39;2134420;2896770;Debriefing;Debriefing;nan;nan
75;0;0;216350;Instructions;Instructions;nan;nan
75;1;221350;383240;PSS14;PSS14;nan;nan
75;2;388240;592590;Relax-0;Relax;nan;nan
75;3;597590;670870;STAI-Y2-0;STAI-Y2;nan;nan
75;4;688740;779840;W0;Water;1.0;nan
75;5;785660;798330;R0_0;Rebus;3.0;0.5
75;6;801190;813370;R0_1;Rebus;3.0;0.5
75;7;814330;844670;R0;RebusEvaluation;3.0;0.5
75;8;861710;960000;W1;Water;4.0;nan
75;9;981080;994420;R1_0;Rebus;6.0;0.67
75;10;996860;1007600;R1_1;Rebus;6.0;0.67
75;11;1011891;1024190;R1_2;Rebus;6.0;0.67
75;12;1024670;1041330;R1;RebusEvaluation;6.0;0.67
75;13;1043780;1105330;W2;Water;5.0;nan
75;14;1123240;1133290;R2_0;Rebus;7.0;0.25
75;15;1135490;1145880;R2_1;Rebus;7.0;0.25
75;16;1147730;1159730;R2_2;Rebus;7.0;0.25
75;17;1163270;1172380;R2_3;Rebus;7.0;0.25
75;18;1175030;1197330;R2;RebusEvaluation;7.0;0.25
75;19;1199430;1263000;W3;Water;7.0;nan
75;20;1280760;1291210;R3_0;Rebus;8.0;0.2
75;21;1294550;1306050;R3_1;Rebus;8.0;0.2
75;22;1309100;1320060;R3_2;Rebus;8.0;0.2
75;23;1322700;1334520;R3_3;Rebus;8.0;0.2
75;24;1337750;1347520;R3_4;Rebus;8.0;0.2
75;25;1348130;1362000;R3;RebusEvaluation;8.0;0.2
75;26;1364600;1462670;W4;Water;8.0;nan
75;27;1480450;1489860;R4_0;Rebus;8.0;0.29
75;28;1493890;1507310;R4_1;Rebus;8.0;0.29
75;29;1510300;1528560;R4_2;Rebus;8.0;0.29
75;30;1532450;1545730;R4_3;Rebus;8.0;0.29
75;31;1547970;1561860;R4_4;Rebus;8.0;0.29
75;32;1565020;1580960;R4_5;Rebus;8.0;0.29
75;33;1582610;1598900;R4_6;Rebus;8.0;0.29
75;34;1600060;1626000;R4;RebusEvaluation;8.0;0.29
75;35;1628290;1690330;W5;Water;8.0;nan
75;36;1709600;1788700;STAI-Y2-1;STAI-Y2;nan;nan
75;37;1799020;1985060;Relax-1;Relax;nan;nan
75;38;1990060;2061531;NASA-TLX;NASA-TLX;nan;nan
75;39;2072051;2571280;Debriefing;Debriefing;nan;nan
76;0;0;168430;Instructions;Instructions;nan;nan
76;1;173430;303390;PSS14;PSS14;nan;nan
76;2;308390;504030;Relax-0;Relax;nan;nan
76;3;509030;595210;STAI-Y2-0;STAI-Y2;nan;nan
76;4;600210;690240;W0;Water;4.0;nan
76;5;697090;708990;R0_0;Rebus;2.0;1.0
76;6;712320;724740;R0_1;Rebus;2.0;1.0
76;7;725380;737050;R0;RebusEvaluation;2.0;1.0
76;8;756430;857050;W1;Water;3.0;nan
76;9;876980;890170;R1_0;Rebus;5.0;0.67
76;10;892520;904990;R1_1;Rebus;5.0;0.67
76;11;907750;922550;R1_2;Rebus;5.0;0.67
76;12;924380;944720;R1;RebusEvaluation;5.0;0.67
76;13;947270;1012380;W2;Water;3.0;nan
76;14;1033230;1043220;R2_0;Rebus;5.0;0.5
76;15;1045150;1053730;R2_1;Rebus;5.0;0.5
76;16;1056410;1067420;R2_2;Rebus;5.0;0.5
76;17;1070130;1080600;R2_3;Rebus;5.0;0.5
76;18;1082400;1103050;R2;RebusEvaluation;5.0;0.5
76;19;1104980;1167050;W3;Water;3.0;nan
76;20;1189560;1199590;R3_0;Rebus;6.0;0.2
76;21;1203180;1214080;R3_1;Rebus;6.0;0.2
76;22;1218040;1228850;R3_2;Rebus;6.0;0.2
76;23;1232200;1249030;R3_3;Rebus;6.0;0.2
76;24;1252840;1263820;R3_4;Rebus;6.0;0.2
76;25;1266770;1286720;R3;RebusEvaluation;6.0;0.2
76;26;1288930;1383380;W4;Water;3.0;nan
76;27;1407430;1417480;R4_0;Rebus;6.0;0.43
76;28;1422110;1439250;R4_1;Rebus;6.0;0.43
76;29;1443030;1464570;R4_2;Rebus;6.0;0.43
76;30;1467030;1482000;R4_3;Rebus;6.0;0.43
76;31;1484890;1503550;R4_4;Rebus;6.0;0.43
76;32;1508250;1526530;R4_5;Rebus;6.0;0.43
76;33;1529180;1545620;R4_6;Rebus;6.0;0.43
76;34;1546720;1574380;R4;RebusEvaluation;6.0;0.43
76;35;1576400;1641050;W5;Water;3.0;nan
76;36;1666040;1738680;STAI-Y2-1;STAI-Y2;nan;nan
76;37;1743680;1936770;Relax-1;Relax;nan;nan
76;38;1941770;2018410;NASA-TLX;NASA-TLX;nan;nan
76;39;2023410;2359380;Debriefing;Debriefing;nan;nan
77;0;0;162260;Instructions;Instructions;nan;nan
77;1;167260;262760;PSS14;PSS14;nan;nan
77;2;267760;487700;Relax-0;Relax;nan;nan
77;3;492701;565520;STAI-Y2-0;STAI-Y2;nan;nan
77;4;570520;665520;W0;Water;4.0;nan
77;5;672370;684330;R0_0;Rebus;4.0;1.0
77;6;687650;700040;R0_1;Rebus;4.0;1.0
77;7;701870;715540;R0;RebusEvaluation;4.0;1.0
77;8;735530;832540;W1;Water;6.0;nan
77;9;858900;869410;R1_0;Rebus;4.0;1.0
77;10;872760;882450;R1_1;Rebus;4.0;1.0
77;11;885770;897880;R1_2;Rebus;4.0;1.0
77;12;898540;912870;R1;RebusEvaluation;4.0;1.0
77;13;918220;979870;W2;Water;5.0;nan
77;14;997780;1007531;R2_0;Rebus;6.0;1.0
77;15;1011810;1018531;R2_1;Rebus;6.0;1.0
77;16;1020600;1029180;R2_2;Rebus;6.0;1.0
77;17;1032310;1041970;R2_3;Rebus;6.0;1.0
77;18;1043720;1063870;R2;RebusEvaluation;6.0;1.0
77;19;1067150;1129540;W3;Water;5.0;nan
77;20;1149170;1157750;R3_0;Rebus;8.0;0.2
77;21;1162140;1170570;R3_1;Rebus;8.0;0.2
77;22;1173870;1183980;R3_2;Rebus;8.0;0.2
77;23;1186990;1197400;R3_3;Rebus;8.0;0.2
77;24;1200750;1209390;R3_4;Rebus;8.0;0.2
77;25;1210270;1236870;R3;RebusEvaluation;8.0;0.2
77;26;1240240;1337200;W4;Water;5.0;nan
77;27;1356090;1365780;R4_0;Rebus;8.0;0.57
77;28;1368390;1377760;R4_1;Rebus;8.0;0.57
77;29;1380430;1400420;R4_2;Rebus;8.0;0.57
77;30;1402840;1414810;R4_3;Rebus;8.0;0.57
77;31;1417050;1431040;R4_4;Rebus;8.0;0.57
77;32;1434150;1448690;R4_5;Rebus;8.0;0.57
77;33;1451830;1465070;R4_6;Rebus;8.0;0.57
77;34;1467000;1495870;R4;RebusEvaluation;8.0;0.57
77;35;1498180;1560870;W5;Water;6.0;nan
77;36;1577510;1632010;STAI-Y2-1;STAI-Y2;nan;nan
77;37;1637010;1830100;Relax-1;Relax;nan;nan
77;38;1835100;1914280;NASA-TLX;NASA-TLX;nan;nan
77;39;1919280;2541200;Debriefing;Debriefing;nan;nan
78;0;0;181120;Instructions;Instructions;nan;nan
78;1;186120;274370;PSS14;PSS14;nan;nan
78;2;279370;459400;Relax-0;Relax;nan;nan
78;3;464400;537770;STAI-Y2-0;STAI-Y2;nan;nan
78;4;542770;640810;W0;Water;4.0;nan
78;5;648670;660210;R0_0;Rebus;3.0;1.0
78;6;663600;676780;R0_1;Rebus;3.0;1.0
78;7;677070;693400;R0;RebusEvaluation;3.0;1.0
78;8;698410;801730;W1;Water;4.0;nan
78;9;824170;837560;R1_0;Rebus;5.0;1.0
78;10;843870;854500;R1_1;Rebus;5.0;1.0
78;11;858260;870440;R1_2;Rebus;5.0;1.0
78;12;871820;885070;R1;RebusEvaluation;5.0;1.0
78;13;885990;949070;W2;Water;4.0;nan
78;14;972530;982160;R2_0;Rebus;6.0;0.75
78;15;985810;993100;R2_1;Rebus;6.0;0.75
78;16;996500;1009031;R2_2;Rebus;6.0;0.75
78;17;1013170;1023061;R2_3;Rebus;6.0;0.75
78;18;1025360;1040070;R2;RebusEvaluation;6.0;0.75
78;19;1040910;1105070;W3;Water;4.0;nan
78;20;1122030;1131090;R3_0;Rebus;6.0;0.6
78;21;1135120;1143310;R3_1;Rebus;6.0;0.6
78;22;1147970;1159230;R3_2;Rebus;6.0;0.6
78;23;1162660;1175080;R3_3;Rebus;6.0;0.6
78;24;1179420;1188450;R3_4;Rebus;6.0;0.6
78;25;1190760;1208730;R3;RebusEvaluation;6.0;0.6
78;26;1208570;1305400;W4;Water;4.0;nan
78;27;1325580;1337190;R4_0;Rebus;8.0;0.29
78;28;1339760;1352860;R4_1;Rebus;8.0;0.29
78;29;1356080;1375030;R4_2;Rebus;8.0;0.29
78;30;1379340;1391340;R4_3;Rebus;8.0;0.29
78;31;1394900;1407720;R4_4;Rebus;8.0;0.29
78;32;1411710;1424600;R4_5;Rebus;8.0;0.29
78;33;1427840;1442810;R4_6;Rebus;8.0;0.29
78;34;1444730;1460730;R4;RebusEvaluation;8.0;0.29
78;35;1463500;1524730;W5;Water;4.0;nan
78;36;1547760;1601530;STAI-Y2-1;STAI-Y2;nan;nan
78;37;1606530;1784390;Relax-1;Relax;nan;nan
78;38;1789390;1819390;NASA-TLX;NASA-TLX;nan;nan
78;39;1856870;2244350;Debriefing;Debriefing;nan;nan
79;0;0;226840;Instructions;Instructions;nan;nan
79;1;231840;348020;PSS14;PSS14;nan;nan
79;2;353020;557360;Relax-0;Relax;nan;nan
79;3;562360;727160;STAI-Y2-0;STAI-Y2;nan;nan
79;4;732160;839630;W0;Water;2.0;nan
79;5;846750;858850;R0_0;Rebus;4.0;1.0
79;6;861050;873750;R0_1;Rebus;4.0;1.0
79;7;874380;890050;R0;RebusEvaluation;4.0;1.0
79;8;909940;1013721;W1;Water;2.0;nan
79;9;1035960;1047990;R1_0;Rebus;7.0;0.33
79;10;1049930;1060270;R1_1;Rebus;7.0;0.33
79;11;1063620;1075630;R1_2;Rebus;7.0;0.33
79;12;1076380;1090380;R1;RebusEvaluation;7.0;0.33
79;13;1090980;1152720;W2;Water;3.0;nan
79;14;1176200;1186390;R2_0;Rebus;7.0;0.5
79;15;1188250;1195510;R2_1;Rebus;7.0;0.5
79;16;1197290;1207100;R2_2;Rebus;7.0;0.5
79;17;1210520;1219760;R2_3;Rebus;7.0;0.5
79;18;1220720;1235050;R2;RebusEvaluation;7.0;0.5
79;19;1235740;1298050;W3;Water;3.0;nan
79;20;1319550;1329250;R3_0;Rebus;7.0;0.4
79;21;1332300;1343960;R3_1;Rebus;7.0;0.4
79;22;1346900;1357850;R3_2;Rebus;7.0;0.4
79;23;1360210;1372300;R3_3;Rebus;7.0;0.4
79;24;1374900;1386870;R3_4;Rebus;7.0;0.4
79;25;1388720;1416050;R3;RebusEvaluation;7.0;0.4
79;26;1417150;1512720;W4;Water;2.0;nan
79;27;1533460;1544580;R4_0;Rebus;9.0;0.0
79;28;1547520;1558410;R4_1;Rebus;9.0;0.0
79;29;1560290;1580250;R4_2;Rebus;9.0;0.0
79;30;1582170;1594600;R4_3;Rebus;9.0;0.0
79;31;1596180;1609330;R4_4;Rebus;9.0;0.0
79;32;1612210;1625860;R4_5;Rebus;9.0;0.0
79;33;1627920;1644370;R4_6;Rebus;9.0;0.0
79;34;1644720;1684380;R4;RebusEvaluation;9.0;0.0
79;35;1686350;1750720;W5;Water;3.0;nan
79;36;1770890;1853690;STAI-Y2-1;STAI-Y2;nan;nan
79;37;1858690;2041610;Relax-1;Relax;nan;nan
79;38;2046610;2158450;NASA-TLX;NASA-TLX;nan;nan
79;39;2163450;2790720;Debriefing;Debriefing;nan;nan
80;0;0;266020;Instructions;Instructions;nan;nan
80;1;271020;497500;PSS14;PSS14;nan;nan
80;2;502500;689060;Relax-0;Relax;nan;nan
80;3;694060;852330;STAI-Y2-0;STAI-Y2;nan;nan
80;4;857330;961900;W0;Water;2.0;nan
80;5;970620;982280;R0_0;Rebus;5.0;0.5
80;6;984420;997260;R0_1;Rebus;5.0;0.5
80;7;1000100;1052100;R0;RebusEvaluation;5.0;0.5
80;8;1059410;1163770;W1;Water;7.0;nan
80;9;1189080;1199250;R1_0;Rebus;8.0;0.0
80;10;1201440;1212950;R1_1;Rebus;8.0;0.0
80;11;1216740;1228380;R1_2;Rebus;8.0;0.0
80;12;1229770;1263440;R1;RebusEvaluation;8.0;0.0
80;13;1274560;1343770;W2;Water;1.0;nan
80;14;1364470;1374370;R2_0;Rebus;8.0;0.25
80;15;1376260;1383280;R2_1;Rebus;8.0;0.25
80;16;1385260;1395100;R2_2;Rebus;8.0;0.25
80;17;1397160;1406970;R2_3;Rebus;8.0;0.25
80;18;1407770;1439770;R2;RebusEvaluation;8.0;0.25
80;19;1440000;1505100;W3;Water;2.0;nan
80;20;1524440;1537770;R3_0;Rebus;8.0;0.2
80;21;1539040;1549770;R3_1;Rebus;8.0;0.2
80;22;1551220;1562100;R3_2;Rebus;8.0;0.2
80;23;1562970;1574440;R3_3;Rebus;8.0;0.2
80;24;1575730;1586770;R3_4;Rebus;8.0;0.2
80;25;1588770;1630770;R3;RebusEvaluation;8.0;0.2
80;26;1632660;1728440;W4;Water;2.0;nan
80;27;1743600;1753050;R4_0;Rebus;8.0;0.14
80;28;1755160;1767460;R4_1;Rebus;8.0;0.14
80;29;1769580;1790150;R4_2;Rebus;8.0;0.14
80;30;1790150;1805180;R4_3;Rebus;8.0;0.14
80;31;1806570;1821090;R4_4;Rebus;8.0;0.14
80;32;1822730;1836070;R4_5;Rebus;8.0;0.14
80;33;1837660;1851790;R4_6;Rebus;8.0;0.14
80;34;1852440;1892440;R4;RebusEvaluation;8.0;0.14
80;35;1895330;1960440;W5;Water;2.0;nan
80;36;1972970;2104030;STAI-Y2-1;STAI-Y2;nan;nan
80;37;2109030;2299220;Relax-1;Relax;nan;nan
80;38;2304220;2468290;NASA-TLX;NASA-TLX;nan;nan
80;39;2473290;3051770;Debriefing;Debriefing;nan;nan
81;0;0;208330;Instructions;Instructions;nan;nan
81;1;213330;348370;PSS14;PSS14;nan;nan
81;2;353370;543930;Relax-0;Relax;nan;nan
81;3;548930;647690;STAI-Y2-0;STAI-Y2;nan;nan
81;4;652690;750010;W0;Water;2.0;nan
81;5;755980;766490;R0_0;Rebus;2.0;1.0
81;6;770190;782210;R0_1;Rebus;2.0;1.0
81;7;782460;796130;R0;RebusEvaluation;2.0;1.0
81;8;808700;917130;W1;Water;2.0;nan
81;9;943800;954890;R1_0;Rebus;4.0;0.67
81;10;957670;968300;R1_1;Rebus;4.0;0.67
81;11;972680;983350;R1_2;Rebus;4.0;0.67
81;12;984800;1001130;R1;RebusEvaluation;4.0;0.67
81;13;1003170;1069800;W2;Water;2.0;nan
81;14;1094770;1102240;R2_0;Rebus;4.0;0.25
81;15;1105590;1114770;R2_1;Rebus;4.0;0.25
81;16;1116880;1124830;R2_2;Rebus;4.0;0.25
81;17;1128230;1137500;R2_3;Rebus;4.0;0.25
81;18;1138800;1161460;R2;RebusEvaluation;4.0;0.25
81;19;1163170;1230460;W3;Water;2.0;nan
81;20;1255370;1265300;R3_0;Rebus;6.0;0.2
81;21;1268810;1278210;R3_1;Rebus;6.0;0.2
81;22;1280990;1291220;R3_2;Rebus;6.0;0.2
81;23;1294080;1308080;R3_3;Rebus;6.0;0.2
81;24;1311170;1319000;R3_4;Rebus;6.0;0.2
81;25;1320850;1350460;R3;RebusEvaluation;6.0;0.2
81;26;1352200;1447130;W4;Water;3.0;nan
81;27;1468840;1481310;R4_0;Rebus;6.0;0.29
81;28;1484650;1495510;R4_1;Rebus;6.0;0.29
81;29;1500560;1516140;R4_2;Rebus;6.0;0.29
81;30;1516170;1533920;R4_3;Rebus;6.0;0.29
81;31;1535660;1552020;R4_4;Rebus;6.0;0.29
81;32;1554620;1570170;R4_5;Rebus;6.0;0.29
81;33;1572030;1586210;R4_6;Rebus;6.0;0.29
81;34;1587460;1611800;R4;RebusEvaluation;6.0;0.29
81;35;1612690;1676800;W5;Water;2.0;nan
81;36;1703760;1769870;STAI-Y2-1;STAI-Y2;nan;nan
81;37;1774870;1962520;Relax-1;Relax;nan;nan
81;38;1967520;2017310;NASA-TLX;NASA-TLX;nan;nan
81;39;2022310;2272460;Debriefing;Debriefing;nan;nan
82;0;0;151380;Instructions;Instructions;nan;nan
82;1;156380;249330;PSS14;PSS14;nan;nan
82;2;254330;439450;Relax-0;Relax;nan;nan
82;3;444450;520360;STAI-Y2-0;STAI-Y2;nan;nan
82;4;525360;633550;W0;Water;4.0;nan
82;5;640360;651920;R0_0;Rebus;2.0;1.0
82;6;654090;667380;R0_1;Rebus;2.0;1.0
82;7;668100;682100;R0;RebusEvaluation;2.0;1.0
82;8;699500;798430;W1;Water;5.0;nan
82;9;829130;841540;R1_0;Rebus;5.0;0.67
82;10;843580;854190;R1_1;Rebus;5.0;0.67
82;11;859410;870500;R1_2;Rebus;5.0;0.67
82;12;871760;888430;R1;RebusEvaluation;5.0;0.67
82;13;890340;953100;W2;Water;5.0;nan
82;14;980580;990210;R2_0;Rebus;6.0;0.5
82;15;992210;1000370;R2_1;Rebus;6.0;0.5
82;16;1003050;1015361;R2_2;Rebus;6.0;0.5
82;17;1019970;1028080;R2_3;Rebus;6.0;0.5
82;18;1029430;1060100;R2;RebusEvaluation;6.0;0.5
82;19;1062680;1126760;W3;Water;4.0;nan
82;20;1148770;1157860;R3_0;Rebus;7.0;0.2
82;21;1161190;1170940;R3_1;Rebus;7.0;0.2
82;22;1175190;1186320;R3_2;Rebus;7.0;0.2
82;23;1190340;1203290;R3_3;Rebus;7.0;0.2
82;24;1209490;1222620;R3_4;Rebus;7.0;0.2
82;25;1224760;1243100;R3;RebusEvaluation;7.0;0.2
82;26;1244810;1342100;W4;Water;5.0;nan
82;27;1365810;1376940;R4_0;Rebus;7.0;0.43
82;28;1379660;1391960;R4_1;Rebus;7.0;0.43
82;29;1395540;1414340;R4_2;Rebus;7.0;0.43
82;30;1417890;1431830;R4_3;Rebus;7.0;0.43
82;31;1435060;1449340;R4_4;Rebus;7.0;0.43
82;32;1452270;1468960;R4_5;Rebus;7.0;0.43
82;33;1471320;1485270;R4_6;Rebus;7.0;0.43
82;34;1485430;1529430;R4;RebusEvaluation;7.0;0.43
82;35;1531430;1595100;W5;Water;6.0;nan
82;36;1629390;1701670;STAI-Y2-1;STAI-Y2;nan;nan
82;37;1706670;1898210;Relax-1;Relax;nan;nan
82;38;1903210;1958540;NASA-TLX;NASA-TLX;nan;nan
82;39;1963540;2341100;Debriefing;Debriefing;nan;nan
83;0;0;223570;Instructions;Instructions;nan;nan
83;1;228570;382480;PSS14;PSS14;nan;nan
83;2;387480;571510;Relax-0;Relax;nan;nan
83;3;576510;649870;STAI-Y2-0;STAI-Y2;nan;nan
83;4;654870;748920;W0;Water;6.0;nan
83;5;755350;767040;R0_0;Rebus;5.0;1.0
83;6;771220;783460;R0_1;Rebus;5.0;1.0
83;7;785010;799350;R0;RebusEvaluation;5.0;1.0
83;8;806890;912680;W1;Water;8.0;nan
83;9;937320;949530;R1_0;Rebus;7.0;0.67
83;10;955170;965430;R1_1;Rebus;7.0;0.67
83;11;969950;982360;R1_2;Rebus;7.0;0.67
83;12;983010;996680;R1;RebusEvaluation;7.0;0.67
83;13;997730;1067010;W2;Water;7.0;nan
83;14;1090880;1101120;R2_0;Rebus;8.0;0.5
83;15;1103600;1113380;R2_1;Rebus;8.0;0.5
83;16;1116960;1130620;R2_2;Rebus;8.0;0.5
83;17;1136150;1145610;R2_3;Rebus;8.0;0.5
83;18;1146010;1174010;R2;RebusEvaluation;8.0;0.5
83;19;1174780;1237350;W3;Water;5.0;nan
83;20;1265350;1279010;R3_0;Rebus;9.0;0.2
83;21;1282080;1293680;R3_1;Rebus;9.0;0.2
83;22;1296790;1310680;R3_2;Rebus;9.0;0.2
83;23;1312640;1327010;R3_3;Rebus;9.0;0.2
83;24;1330890;1341350;R3_4;Rebus;9.0;0.2
83;25;1342350;1363010;R3;RebusEvaluation;9.0;0.2
83;26;1365980;1460680;W4;Water;4.0;nan
83;27;1486830;1496850;R4_0;Rebus;9.0;0.14
83;28;1499950;1519270;R4_1;Rebus;9.0;0.14
83;29;1526320;1544290;R4_2;Rebus;9.0;0.14
83;30;1550210;1567210;R4_3;Rebus;9.0;0.14
83;31;1573240;1587360;R4_4;Rebus;9.0;0.14
83;32;1591160;1606630;R4_5;Rebus;9.0;0.14
83;33;1609670;1626960;R4_6;Rebus;9.0;0.14
83;34;1628010;1641350;R4;RebusEvaluation;9.0;0.14
83;35;1642810;1704350;W5;Water;4.0;nan
83;36;1725890;1782930;STAI-Y2-1;STAI-Y2;nan;nan
83;37;1787930;1971230;Relax-1;Relax;nan;nan
